id,sdid,gpstime,sd1500,multiEye,sd_gpsnanotime,sd_theta,sd_dtheta,sd_phi,sd_dphi,sd_energy,sd_denergy,sd_l,sd_b,sd_ra,sd_dec,sd_x,sd_dx,sd_y,sd_dy,sd_z,sd_easting,sd_northing,sd_altitude,sd_R,sd_dR,sd_s1000,sd_ds1000,sd_s38,sd_gcorr,sd_wcorr,sd_beta,sd_gamma,sd_chi2,sd_ndf,sd_geochi2,sd_geondf,sd_nbstat,fd_id,fd_gpsnanotime,fd_hdSpectrumEye,fd_hdCalibEye,fd_hdXmaxEye,fd_theta,fd_dtheta,fd_phi,fd_dphi,fd_l,fd_b,fd_ra,fd_dec,fd_totalEnergy,fd_dtotalEnergy,fd_calEnergy,fd_dcalEnergy,fd_xmax,fd_dxmax,fd_heightXmax,fd_distXmax,fd_dEdXmax,fd_ddEdXmax,fd_x,fd_dx,fd_y,fd_dy,fd_z,fd_easting,fd_northing,fd_altitude,fd_cherenkovFraction,fd_minViewAngle,fd_uspL,fd_duspL,fd_uspR,fd_duspR,fd_hottestStationId,fd_distSdpStation,fd_distAxisStation,sd_exposure
132397011500,23005160,1061710130,1,0,10662000,24.67,0.38,227.53,1.08,4.413,0.306,330.04,-61.59,352.68,-51.08,-19806.35,26.8,-23376.27,23.12,-74.92,457521.31,6075791.55,1398.76,8647.33,0,23.49,1.58,21.61,0.995,1.031,-2.31,0.02,1.78,1,0.02,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.06
132397547000,23005990,1061715485,1,0,131866000,26.08,0.39,284.39,1.04,2.561,0.236,273.91,-46.57,54.72,-60.02,15502.23,34.37,-462.81,32.92,-46.39,492750.53,6098780.17,1372.44,8355.15,0,13.7,1.22,12.75,0.995,1.034,-2.27,0.03,0.2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.15
132398225100,23007020,1061722266,1,0,755463000,58.82,0.24,142.89,0.29,6.005,0.49,146.16,-53.29,26.6,7.08,-19776.34,59.43,4966.22,36.95,27.79,457480.02,6104117.09,1460.34,16514.5,2362.85,15.04,1.19,29.14,0.986,1.011,-1.66,-0.03,6.38,4,1.07,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.26
132400952000,23007530,1061735935,1,0,85982000,20.64,0.62,233.26,1.15,3.191,0.309,261.4,-17.67,107.85,-50.64,-9008.13,55.84,-25107.75,42.39,-72.39,468317.39,6074088.46,1383.54,8164.59,0,17.76,1.67,15.78,0.995,0.995,-2.33,0.03,0.41,1,0.37,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.32
132402775500,23010430,1061754170,1,0,881661000,44.79,0.42,131.33,1.46,2.874,0.477,267.57,59.31,175.68,1.24,-13207.56,20.86,-4763.25,79.83,2.59,464069.19,6094410.1,1418.03,11448.97,0,12.62,2.03,14.26,0.996,0.998,-2.01,0.06,1.89,1,0.07,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.62
132403399300,23011470,1061760408,1,0,516694000,44.91,0.52,282.72,0.49,3.553,0.308,317.68,-23.36,270.33,-76.15,20579.22,30.29,8376.79,57.58,-78.1,497802.22,6107627.1,1360.58,10613.65,5771.11,15.44,1.3,17.52,0.989,1.003,-2.02,0.06,0.75,2,0.01,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.73
132403475600,23011590,1061761171,1,0,952207000,51.12,0.44,354.37,0.4,3.748,0.422,13.47,-18.51,291.66,-25.21,-4017.12,112.16,-18161.02,25.77,-41.72,473287.8,6081043.64,1385.48,11980.24,1970.02,13.62,1.49,18.45,0.986,1.004,-1.87,0.11,2.01,2,0.52,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.74
132404287501,23012940,1061769290,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,829672845,1,0,1,33.43,0.47,0.39,0.55,14.52,-31.51,305.8,-28.55,1.354,0.103,1.152,0.087,817.25,13.57,3574.82,10178.48,2.11,0.06,21359.64,34.12,5178.32,27.77,-78.51,498590.53,6104432.57,1359.8,0.07,54.69,216.45,9.57,0.28,0.05,784,38.65,414.45,
132404361002,23013150,1061770025,1,0,292701000,37.31,0.31,242.37,0.43,4.474,0.32,318.69,-5.51,230.42,-63.69,-1296.58,24.23,22357.69,46.07,-42.94,475904.75,6121544.4,1396.5,21525.87,7274.18,22.03,1.53,21.9,0.992,1.012,-2.17,-0.01,1.14,2,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.9
132404405800,23013280,1061770473,1,0,36279000,51.73,0.37,50.74,0.38,4.798,0.419,48.92,-12.53,301.45,8.07,-30297,34.85,10722.58,61.55,71.09,446951.6,6109843.45,1551.99,10332.39,815.38,16.52,1.4,23.44,0.996,1.008,-1.87,0.1,10.18,5,1.4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.9
132405711500,23016820,1061783530,1,0,178937000,53.35,0.54,31.55,0.66,2.045,0.316,115.3,-62.64,9.36,0.02,601.85,128.51,18373.1,85.63,-32.02,477812,6117567,1394.55,10647.3,1335.84,7.03,1.05,10.25,0.991,1.008,-1.76,0.1,13.34,4,11.18,3,7,3,178938459,0,0,1,52.57,0.38,31.05,0.74,114.5,-63.44,9.1,-0.81,1.942,0.144,1.661,0.121,682.43,21.62,7400.05,14278.32,2.82,0.07,801.9,117.25,18453.21,60.8,-33.23,478012.28,6117647.91,1394.1,0.07,77.13,233.61,9.39,0.27,0.05,1461,295.36,386.08,
132406188500,23018150,1061788300,1,0,193235000,37.62,0.51,203.9,0.81,1.65,0.203,358.63,-28.44,298.09,-41.16,-19952.94,47.64,11304.31,43.9,52.07,457287.71,6110450.83,1493.29,9558.87,0,8.31,0.99,8.32,0.992,1.015,-2.1,0,0.11,0,0,0,3,4,193257586,1,0,1,36.64,0.36,204.5,0.71,358.33,-29.44,299.33,-41.63,1.515,0.107,1.292,0.089,703.85,12.98,5075.51,11172.1,2.28,0.05,-20027.39,26.71,11219.23,41.13,54.39,457212.63,6110365.19,1497.02,0.07,82.61,224.94,9.57,0.26,0.05,1738,448.56,544.22,
132406491200,23018960,1061791327,1,0,848358000,42.25,0.96,23.09,1.05,1.232,0.201,185.92,-62.18,38.06,-12.39,-2679.57,115.63,-23530.36,38.93,-65.42,474638.1,6075680.92,1378.69,9574.04,0,5.79,0.92,6.27,0.995,1.013,-2,0.03,5.57,1,0.49,1,4,1,848387046,0,0,1,40.9,0.63,22.57,1.64,186.9,-63.5,37.22,-13.52,1.285,0.102,1.091,0.086,733.7,18.61,5214.53,19585.84,1.94,0.1,-2661.07,104.08,-23521.85,97.71,-63.29,474654.95,6075688.8,1378.74,0.14,27.81,223.12,9.8,0.28,0.05,357,555.34,556.28,
132406652600,23019400,1061792941,1,0,668138000,56.04,0.31,144.77,0.38,2.571,0.288,57.55,-32.61,322.73,3.81,-4460.7,70.21,-15866.93,67.02,-33.36,472838.7,6083335.22,1387.99,18707.63,5370.85,7.96,0.86,12.8,0.989,1.005,-1.69,0.05,0.7,2,0.13,1,5,1,668142045,0,1,1,56.47,0.6,144.82,1.2,57.61,-32.18,322.41,4.11,2.765,0.216,2.374,0.183,746.54,30.39,7422.98,18706.75,4.04,0.14,-4229.91,161.81,-16053.52,191.23,-36.73,473069.08,6083149.84,1385.53,0.04,54.55,233.1,9.18,0.25,0.05,316,463.37,510.09,3521.29
132414389701,23028790,1061856712,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,307639097,1,0,1,34.43,0.37,183.07,0.54,338.64,21.92,231.57,-30.01,1.507,0.109,1.285,0.091,843.29,13.15,3378.29,10407.81,2.19,0.05,25699.66,28.78,5244.76,24.32,-98.3,502926.66,6104509.84,1356.69,0.07,69.07,233.09,9.23,0.27,0.05,678,53.69,373.57,
132414414200,23028860,1061856957,1,0,505661000,59.15,0.23,244.55,0.23,5.354,0.491,297.77,-5.97,178.87,-68.28,23233.15,61.44,1964.75,108.12,-77.26,500470.64,6101225.69,1365.3,33792.84,17097.3,13.68,1.22,26.07,0.977,0.998,-1.64,-0.04,4.8,2,0.14,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3522.18
132415822201,23032810,1061871037,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,930472946,0,0,1,32.14,0.5,217.26,1.26,349.21,-25.83,291.95,-48.8,0.917,0.071,0.773,0.058,678.32,16.35,4921.19,14345.27,1.45,0.06,10404.31,60.7,-8241.17,50.77,-36.56,487675.27,6090993.73,1377.38,0.13,35.57,211.8,11.72,0.26,0.06,575,326,464.13,
132416236100,23033890,1061875176,1,0,606519000,58.48,0.32,225.98,0.3,5.253,0.584,338.87,-12.52,266.56,-53.35,25815.24,49.33,9935.92,48.73,-104.95,503031.15,6109198.45,1354.99,17624.48,1371.08,13.89,1.5,25.59,0.976,0.999,-1.67,-0.02,18.59,8,3.37,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3522.48
132416593100,23034850,1061878746,1,0,911359000,49.32,0.37,14.44,0.65,3.887,0.37,199.78,-50.16,52.62,-12.73,-24103.97,43.2,13579.4,77.67,77.91,453133.65,6112714.03,1537.9,13678.71,1514.81,14.92,1.38,19.11,0.99,1,-1.92,0.11,7.97,4,9.15,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3522.54
132416604400,23034890,1061878859,1,0,866324000,39.11,0.58,141.09,1.25,1.807,0.275,55.02,-48.91,335,-7.11,12155.09,93.74,3319.23,49.23,-37.04,489395.94,6102551.45,1375.39,9262.35,0,8.95,1.32,9.09,0.996,1.003,-2.08,0,0.26,1,1.39,1,4,2,866353754,1,0,1,37.8,0.38,139.86,0.83,55.57,-50.39,336.44,-7.64,1.729,0.116,1.479,0.097,670.19,9,5535.98,15915.83,2.82,0.09,12454.9,67.21,3243.44,61.47,-37.31,489695.9,6102476.34,1375.41,0.16,25.79,207.73,7.24,0.26,0.05,1008,226.39,240.47,
132416611000,23034910,1061878925,1,0,119696000,37.64,0.36,99.6,0.7,4.809,0.399,95.54,-58.06,358.77,1.78,-15797.75,35.02,-23268.82,47.92,-67.63,461527.24,6075909.11,1394.48,9744.43,786.62,23.57,1.9,23.49,0.999,1.003,-2.17,-0.01,3.84,3,5.76,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3522.55
132421920400,23042030,1061918419,1,0,578241000,59.18,0.57,300.87,0.44,2.525,0.324,327.82,-14.95,260.16,-63.85,-13689.28,73.89,21289.06,125.39,-4.34,463522.38,6120445.25,1445.98,9478.95,844.82,7.03,0.87,12.58,0.976,0.991,-1.57,-0.04,3.16,3,62.21,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523.18
132422469000,23042920,1061923905,1,0,535485000,35.17,0.44,244.11,0.56,4.315,0.317,288.36,-4.31,158.95,-63.27,21574.4,17.5,30140.64,47.1,-131.71,498742.21,6129380.06,1376.17,9903.16,0,22.69,1.62,21.15,0.993,0.976,-2.2,0,0.67,1,2.57,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523.25
132423894400,23045280,1061938159,1,0,245741000,45.48,0.33,72.7,0.57,3.629,0.344,32.58,20.43,264.37,8.86,-26694.41,34.61,17832.53,37.03,96.74,450534.29,6116957.97,1577.53,10001.58,1554.13,15.57,1.43,17.88,0.999,0.991,-2.01,0.07,0.26,2,0.08,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523.5
132426859000,23052670,1061967805,1,0,493080000,53.1,0.46,140.77,0.88,3.073,0.437,70.12,-44.05,337.83,3.99,7815.24,73.36,23992.14,23.81,-72.59,485006.88,6123200.74,1377.46,12505.67,1596.03,10.61,1.46,15.22,0.992,0.999,-1.8,0.1,24.74,3,5.25,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3524
132428437000,23055730,1061983585,1,0,56824000,48.82,0.41,185.7,0.76,3.033,0.407,210.2,-78.8,25.33,-26.05,-24727.45,52.77,25277.4,93.81,18.47,452481.16,6124403.4,1516.59,11551.8,1266.97,12.07,1.57,15.03,0.988,0.999,-1.92,0.11,1.4,5,3.82,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3524.26
132430062000,23056130,1061986235,1,0,61225000,13.3,0.35,318.26,1.58,6.099,0.369,253.98,-15.64,106.68,-43.3,-9316.91,19.98,8624.87,21.59,7.18,467923.81,6107799.81,1419.82,7412.47,1064.15,33.02,1.93,29.58,0.996,0.993,-2.4,0.01,0.98,2,0.03,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3524.3
132437870400,23072250,1062064319,1,0,44350000,44.04,0.34,94.56,0.57,5.51,0.36,178.32,-34.97,55.9,8.8,-24822.43,44.6,12759.29,47.38,81.23,452417.71,6111892.62,1542.27,11967.66,1832.06,23.71,1.5,26.8,1,1.003,-2.07,0.04,1.79,3,0.26,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525.63
132441196700,23075370,1062083982,1,0,877170000,59.62,0.32,29.73,0.38,5.437,0.538,296.81,66.18,190.39,3.43,20498.91,70.45,23122.53,51.45,-116.78,497684.99,6122363.6,1358.16,16018.43,1345.56,13.4,1.29,26.46,0.985,1,-1.63,-0.05,4.55,3,17.29,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525.97
132444232800,23080350,1062114343,1,0,287384000,38.99,0.38,205.94,0.52,6.169,0.444,322.4,16.79,218.37,-42.19,-19982.01,44.59,23094.28,20.37,19.25,457229.1,6122233.51,1492.45,7834.53,637.23,29.61,2.07,29.91,0.992,1.002,-2.17,-0.01,5.38,5,44.21,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526.5
132444304000,23080540,1062115055,1,0,8627000,8.01,0.63,134.6,3.59,5.313,0.359,359.21,0.85,265.1,-29.16,16407.7,45.87,23080.06,24.45,-98.19,493596.36,6122310.84,1364.78,5791.71,691.5,28.16,1.84,25.88,0.998,1.004,-2.4,0.01,2.73,2,1.83,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526.51
132447641511,23088940,1062148430,1,0,886904000,24.04,0.58,137.97,1.06,2.952,0.262,188.84,-70,31.99,-17.71,-26329.26,46.21,1339.18,40.1,32.23,450940.26,6100475.78,1486.65,8288.44,0,16.02,1.38,14.63,0.998,1.017,-2.3,0.03,0.23,1,0.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527.08
132448233200,23089880,1062154347,1,0,127812000,45.41,0.39,203.23,0.5,2.806,0.284,284.53,-77.08,18.09,-39.29,27769.24,65.55,20434.63,42.49,-144.65,504957.67,6119695.67,1348.56,9653.48,941.94,12.1,1.19,13.93,0.989,1.01,-1.99,0.07,5.61,3,13.42,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527.19
132452851900,23094630,1062186934,1,0,833510000,57.27,0.35,53.63,0.28,3.401,0.416,27.49,42.09,242.47,14.06,-13864.75,62.75,14076.16,52.51,16.39,463365.11,6113236.31,1447.02,17772.07,2127.78,9.79,1.16,16.79,0.995,1.001,-1.67,0.01,6.74,4,1.03,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527.69
132453029400,23094920,1062188709,1,0,476284000,32.1,0.63,272.05,1.13,4.13,0.509,313.76,-7.09,221.99,-67.47,4571.1,15.54,-17753.8,71.08,-47.2,481869.72,6081472.29,1379.22,7749.88,942.91,21.79,2.6,20.27,0.993,1.004,-2.24,0,0.62,3,3.23,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527.72
132455260600,23099190,1062211021,1,0,442640000,37.91,0.68,223.37,1.66,2.73,0.465,338.17,-11.15,264.01,-53.26,370.51,40.04,-23025.99,50.35,-63.04,477685.04,6076192.7,1378.66,9931.46,1972.4,13.37,2.21,13.57,0.992,1.024,-2.13,0,0.97,2,6.49,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528.11
132456958100,23103200,1062227996,1,0,698946000,51.11,0.32,106.58,0.3,5.734,0.457,119.18,-48.32,10.29,14.47,28401.26,50.19,20525.61,59.18,-148.22,505589.08,6119788.18,1348.06,13921.34,1438.74,19.68,1.52,27.86,0.999,1.019,-1.9,0.1,11.66,4,0.31,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528.41
132461354900,23108220,1062258364,1,0,682585000,7.95,0.33,164.29,2.33,12.557,0.533,260.26,12.37,140.91,-32.78,-8575.27,15.04,-2972.41,13.41,1.83,468694.14,6096211.51,1408.29,5703.33,531.32,63.44,2.61,59.59,0.997,1.014,-2.44,0,0.28,3,9.46,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528.94
132461360300,23108230,1062258418,1,0,134714000,49.66,0.38,125.38,0.67,3.44,0.375,215.55,22.1,123.8,7.69,-8527.69,38.12,-452.45,45.92,3.96,468735.35,6098730.05,1409.67,23549.64,17445.35,12.86,1.36,16.98,0.996,1.019,-1.9,0.11,2.7,2,0.7,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528.94
132462118600,23109380,1062266001,1,0,27843000,58.82,0.29,30.36,0.23,6.375,0.557,5.09,47.39,229.7,3.1,209.35,98.34,-2562.59,26.69,-6.47,477472.33,6096643.2,1394.05,17751.5,2204.61,15.94,1.35,30.88,0.986,1.007,-1.67,-0.03,2.25,4,4.03,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529.08
132465205900,23115090,1062296874,1,0,252950000,40.45,0.4,20.04,0.49,4.112,0.367,58.55,-65.74,350.31,-14.93,17551.47,60.06,-369.52,21.36,-54.87,494798.3,6098878.56,1369.26,10192.55,1625.94,18.94,1.64,20.18,0.995,1.028,-2.11,0.01,0.18,2,0.04,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529.62
132465343000,23115420,1062298245,1,0,354034000,53.67,0.39,230.08,0.38,3.645,0.352,326.25,-3.86,240.68,-57.8,-9383.76,48.76,15805.56,77.85,0.92,467838.98,6114975.92,1427.46,18039.29,5493.07,12.03,1.13,17.95,0.983,1.015,-1.79,0.09,1.63,2,1.77,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529.65
132470232701,23123200,1062333542,1,0,700894000,36.95,0.52,340.09,0.77,2.758,0.238,270.69,13.09,150.87,-39.04,-3188.84,72.7,-17103.94,26.66,-38.31,474112.91,6082102.17,1385.49,9613.14,1835.49,13.71,1.15,13.7,0.993,1.021,-2.14,0,2.14,2,2.32,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530.26
132470414000,23123490,1062335355,1,0,975472000,48.45,0.16,351.25,0.2,19.572,0.926,278.81,29.9,169.08,-28.48,-657.74,20.44,-14793.47,17.81,-31.96,476636.62,6084417.62,1385.28,13256.03,655.51,71.38,3.28,91.65,0.988,1.012,-2.07,0.08,10.04,10,28.96,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530.29
132471216600,23124740,1062343381,1,0,636024000,15.99,0.41,149.11,1.22,6.453,0.361,248.96,9.43,130.09,-26.21,3547.01,27.68,-17000.29,20.71,-42.66,480844.36,6082222.77,1381.05,8404.91,0,34.24,1.86,31.25,0.997,1.018,-2.39,0.01,3.08,1,1.99,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530.43
132474250800,23129250,1062373723,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,895772503,1,0,1,27.24,0.37,327.67,0.73,354.43,-34.42,305.47,-45.63,1.233,0.09,1.047,0.075,705.05,14.38,4147.72,8297.65,1.85,0.04,-17224.56,23.43,-19002.49,24.3,-51.24,460090.18,6080169.49,1399.63,0.08,68.92,225.14,10.94,0.25,0.05,412,251.99,258.71,
132474298500,23129350,1062374200,1,0,308192000,29.87,0.45,272.9,0.87,2.118,0.21,329.91,-22.3,277.65,-65.07,13041.13,35.43,-2614.6,37.53,-39.29,490296.36,6096623.52,1374.56,8612.4,0,11.48,1.11,10.6,0.994,1.01,-2.22,0.02,0.19,0,0,0,3,2,308213938,1,0,1,28.78,0.36,275.58,0.6,331.56,-23.06,280.31,-63.81,1.552,0.108,1.326,0.091,734.29,11.27,3938.71,8884.75,2.27,0.05,13019.24,23.03,-2668.4,24.68,-36.21,490274.54,6096570.46,1376.22,0.08,65.64,232.07,9.35,0.26,0.05,722,285.05,751.18,
132474755300,23130240,1062378768,1,0,114349000,47.5,0.47,335.04,0.6,3.04,0.343,348.5,-69.8,354.07,-40.03,9084.44,64.91,14307.84,36,-46.11,486299.57,6113525.56,1376.45,12040.62,0,12.52,1.37,15.06,0.988,1.001,-1.95,0.1,1.48,1,0.21,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530.99
132474904800,23130590,1062380263,1,0,742463000,42.37,0.47,28.3,0.52,4.8,0.312,52.8,-51.26,336.21,-9.58,-18124.06,58.28,-7900.61,23.66,-7.17,459163.59,6091262.25,1423.46,10457.44,886.11,21.7,1.37,23.45,0.995,1.002,-2.09,0.02,6.58,4,4.17,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.02
132475841000,23132710,1062389625,1,0,861079000,57.66,0.28,14.86,0.21,8.405,0.649,172.66,-61.77,34.21,-7.45,20542.13,84.33,24634.76,20.56,-121.37,497724.39,6123875,1359.39,13088.4,707.26,21.97,1.64,40.37,0.983,0.999,-1.74,0,5.44,7,14.78,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.18
132476318000,23133720,1062394395,1,0,74099000,47.12,0.29,23.38,0.39,3.259,0.361,184.44,-57.67,41.29,-9.1,-9841.66,63.21,-25905.63,50.97,-76.3,467486.39,6073288.95,1384.06,20287.65,3177.26,13.4,1.44,16.11,0.993,1.004,-1.96,0.09,9.46,4,2.28,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.26
132477264900,23135700,1062403864,1,0,813238000,43.48,0.37,351.27,0.79,2.995,0.328,236.12,-23.45,90.2,-30.2,24336.11,23.11,11876.45,62.43,-103.17,501548.06,6111134.07,1354.29,10933.71,0,13.52,1.44,14.84,0.991,1.005,-2.04,0.04,3.47,1,0,1,4,2,813254323,1,1,1,43.11,0.55,349.97,0.46,237.11,-23.81,90.14,-31.17,3.547,0.263,3.06,0.223,780.57,17.18,4887.94,17403.86,5.17,0.15,24337.05,71.82,11874.85,33.44,-99.48,501547.03,6111132.81,1355.86,0.08,59.43,234.78,8.49,0.25,0.05,1690,506.03,512.11,3531.42
132480595100,23138950,1062423566,1,0,880289000,45.08,0.43,237.67,0.98,3.473,0.473,276.17,-41.87,61.92,-63.65,12898.89,34.04,1745.87,84.76,-39.72,490143.24,6100980.94,1373.54,10684.25,1258.34,15.22,2.01,17.14,0.989,0.992,-2.01,0.06,1.46,3,7.71,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.75
132482936600,23141250,1062446981,1,0,154767000,49.16,0.5,94.89,0.67,2.673,0.338,3.23,65.9,214.27,13.66,-8329.11,41.94,-12802.05,96.93,-21.06,468964.92,6086388.48,1397.26,15696.68,3260.57,10.53,1.29,13.29,1,0.991,-1.9,0.12,1.44,2,0.11,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.88
132484256202,23143380,1062460177,1,0,430833000,52.23,0.4,343.95,0.33,3.662,0.373,14.92,-58.78,337.24,-32.18,8639.38,100.68,-10794.99,30.43,-37.23,485917.94,6088437.09,1377.77,11187.32,846.29,12.92,1.28,18.04,0.984,0.999,-1.84,0.1,14.09,6,69.73,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3532.1
132490862200,23154740,1062512637,1,0,709739000,35.99,1.3,125.04,1.23,2.665,0.223,221.16,6.9,112.78,-4.11,5660.55,26.17,16036.13,77.26,-39.8,482873.44,6115244.18,1382.93,5972.52,1493.84,13.66,1.11,13.25,0.998,0.999,-2.16,0,0.29,2,2.14,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3532.98
132492710600,23157750,1062531121,1,0,474595000,10.87,0.65,269.58,2.04,3.677,0.318,314.91,15.35,209.59,-45.96,-548.72,15.33,18633.39,64.32,-30.37,476661.48,6117824.23,1396.96,9839.86,1417.24,20.07,1.68,18.11,0.996,0.994,-2.38,0.02,5.24,2,1.09,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533.3
132494265200,23160420,1062546667,1,0,705645000,17.15,0.52,201.81,2.61,4.514,0.483,345.25,2.35,253.82,-39.7,67.78,28.96,18792.11,54.27,-33.33,477277.2,6117984.41,1394.44,12267.38,2962.76,24.76,2.57,22.09,0.996,0.998,-2.36,0.02,1.46,2,2.78,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533.59
132494286800,23160470,1062546883,1,0,342891000,39.64,0.41,140.52,0.66,4.157,0.411,7.69,28.79,245.78,-6.49,-6993.31,51.61,920.14,28.18,4.14,470265.33,6100105.66,1408.04,10638.33,0,19.99,1.92,20.4,0.996,0.997,-2.13,0,0.48,1,0.08,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533.59
132494333000,23160580,1062547345,1,0,234868000,44.93,0.46,140.01,0.79,3.233,0.449,10.91,32.11,244.66,-2.31,-4410.9,50.44,-17836.99,74.29,-40.37,472893.44,6081366.48,1386.17,10218.08,1159.61,14.12,1.9,15.99,0.995,0.997,-2.01,0.06,3.55,3,1.35,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533.6
132494697000,23161360,1062550985,1,0,900960000,37.52,0.39,211.21,0.5,5.422,0.403,336.23,3.55,244.38,-45.57,-21729.4,36.04,18304.74,31.84,65.78,455494.89,6117442.42,1529.09,10157.34,1073.6,26.8,1.93,26.39,0.992,1,-2.18,-0.01,2.05,3,3.79,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533.67
132494746800,23161460,1062551483,1,0,228492000,32.75,0.42,311.32,0.85,3.247,0.299,337.87,-49.96,332.98,-54.93,-22237.66,43.41,-18352.87,22.3,-55.65,455078.79,6080805.83,1409.55,9214.16,0,17.19,1.54,16.05,0.993,1,-2.21,0.01,0.89,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533.67
132495366500,23162920,1062557680,1,0,24690000,15.21,0.44,79.37,2.35,3.327,0.272,30.67,-44.6,323.56,-20.19,-6390.92,34.1,8701.61,23.98,3.14,470847.8,6107883.86,1412.29,4682.5,434.18,18.19,1.44,16.44,0.998,1.003,-2.36,0.03,9.41,2,1.73,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533.79
