id,sdid,gpstime,sd750,multiEye,sd1500,sd_gpsnanotime,sd_theta,sd_phi,sd_energy,sd_l,sd_b,sd_ra,sd_dec,sd_x,sd_dx,sd_y,sd_dy,sd_z,sd_easting,sd_northing,sd_altitude,sd_s450,sd_ds450,sd_s35,sd_beta,sd_gamma,sd_chi2,sd_ndf,sd_geochi2,sd_nbstat,fd_id,fd_gpsnanotime,fd_hdSpectrumEye,fd_hdCalibEye,fd_hdXmaxEye,fd_theta,fd_dtheta,fd_phi,fd_dphi,fd_l,fd_b,fd_ra,fd_dec,fd_totalEnergy,fd_dtotalEnergy,fd_calEnergy,fd_dcalEnergy,fd_xmax,fd_dxmax,fd_heightXmax,fd_distXmax,fd_dEdXmax,fd_ddEdXmax,fd_x,fd_dx,fd_y,fd_dy,fd_z,fd_easting,fd_northing,fd_altitude,fd_cherenkovFraction,fd_minViewAngle,fd_uspL,fd_duspL,fd_uspR,fd_duspR,fd_hottestStationId,fd_distSdpStation,fd_distAxisStation,sd_s38,sd_gpstime,sd_exposure
153304233700,35697770,1132616752,1,0,0,580020709,37.83,292.25,0.189,-66.29,-49.19,28.29,-66.82,-26837.3,15.25,13508.5,22.75,92.98,450401.37,6112633.21,1492.98,13.12,1.73,14.2,-2.81,-0.32,7.29,6,0.04,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132616752,4.3728
153304339000,35697920,1132617805,1,0,0,3539352,6.99,72.61,0.102,23.61,-77.87,359.23,-28.43,-27455.6,58.35,14525.9,27.26,99.45,449780.53,6113650.92,1499.45,11.06,2.68,7.66,-3.15,-0.31,3.49,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132617805,4.3729
153304343500,35697930,1132617850,1,0,0,461522144,4.89,283.85,0.164,-17.6,-72.58,358.5,-39.85,-28906.2,15.43,15398.9,41.88,103.66,448328.69,6114519.75,1503.66,17.7,1.9,12.35,-3.16,-0.3,11.25,5,261.16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132617850,4.3729
153304900100,35698780,1132623416,1,0,0,400928578,31.93,319.45,0.121,-100.61,-47.98,59.21,-50.41,-29344.5,48.45,14277.7,39.12,99.09,447893.54,6113398.25,1499.09,9.98,1.66,9.13,-2.92,-0.32,5.91,3,0.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132623416,4.3734
153305636500,35699860,1132630780,1,0,0,125620729,14.9,238.34,0.143,-95.96,-61.02,39.49,-47.27,-29096.4,26.29,15582.4,36.27,105.08,448138.06,6114702.72,1505.08,14.78,2.15,10.74,-3.13,-0.3,1.84,7,1.42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132630780,4.374
153305653300,35699880,1132630948,1,0,0,394740975,37.06,88.7,0.12,-177.83,-41.91,52.64,1.96,-26312,39.31,17122.7,33.28,96.92,450916.9,6116249.03,1496.92,8.5,1.28,9.03,-2.8,-0.33,3.22,2,0.03,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132630948,4.374
153306230200,35700770,1132636717,1,0,0,297953093,38.07,135.5,0.119,-171.88,-48.91,49.69,-5.64,-29029.6,43.42,14489,33.71,101.06,448207.59,6113610.12,1501.06,8.12,1.17,8.93,-2.76,-0.34,6.95,5,1.03,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132636717,4.3745
153306385400,35700990,1132638269,1,0,0,564155772,14.95,33.58,0.215,-126,-17.02,96.22,-26.06,-25291.7,9.59,16076.7,37.34,91.12,451939.21,6115206.22,1491.12,21.9,2.51,16.12,-3.15,-0.29,9.45,5,4.25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132638269,4.3746
153306858900,35701670,1132643004,1,0,0,295939799,18.47,352.94,0.362,-106.26,0.44,124.8,-35.32,-25232,26.6,15019,14.55,89.76,452001.52,6114149.37,1489.76,35.28,2.81,27.12,-3.18,-0.27,11.29,9,5.04,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132643004,4.375
153306868800,35701690,1132643103,1,0,0,216893616,16.14,221.91,0.18,-109.06,-30.58,85.57,-44.73,-25367.8,30.84,16820.8,42.12,92.46,451861.41,6115949.62,1492.46,18.3,2.39,13.51,-3.12,-0.3,8.54,6,1.77,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132643103,4.375
153307489800,35702660,1132649313,1,0,0,411314486,34.95,317.87,0.242,-70,8.87,171.87,-51.88,-24204.6,20.16,15406.9,50.68,84.8,453027.38,6114539.49,1484.8,18.18,2.02,18.15,-2.91,-0.3,12.86,9,3.84,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132649313,4.3755
153307730800,35703030,1132651723,1,0,0,396656670,32.07,129.77,0.147,-131.9,9.66,118.53,-8.8,-26601.4,33.29,13870.2,22.1,93.83,450635.87,6112997.77,1493.83,11.95,1.4,11.06,-2.93,-0.31,6.68,4,0.67,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132651723,4.3757
153310070000,35704490,1132661515,1,0,0,911255202,39.8,122.3,0.174,-112.39,48.12,159.56,0.08,-26357.3,27.2,13823.9,19.35,92.51,450879.95,6112952.15,1492.51,11,1.3,13.06,-2.73,-0.33,7.44,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132661515,4.3765
153310337700,35704900,1132664192,1,0,0,843981374,10.08,187.89,0.158,-70.12,25.54,178.29,-35.85,-26518.9,19.67,14008.8,30.84,94.14,450718,6113136.5,1494.14,16.64,1.77,11.89,-3.13,-0.31,6.03,7,8.65,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132664192,4.3767
153310821700,35705600,1132669032,1,0,0,609635284,21.23,337.33,0.285,-24.52,10.83,237,-40.63,-23701.7,13.21,13985.7,21.91,81.21,453533.57,6113120.56,1481.21,27.33,2.28,21.38,-3.13,-0.28,6.25,10,7.08,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132669032,4.3771
153310865400,35705650,1132669469,1,0,0,99542337,39.4,109.59,0.12,-39.22,64.39,200.48,2.58,-29215.7,45.2,13817.3,24.15,99.77,448023.36,6112938.3,1499.77,7.76,1.22,9.05,-2.72,-0.34,4.7,3,3.19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132669469,4.3772
153310981000,35705830,1132670625,1,0,0,962570686,31.79,288.06,0.115,-38.41,-8.1,239.19,-64.04,-27934.1,66.76,14420.1,74.62,99.24,449302.6,6113544,1499.24,9.44,2,8.65,-2.92,-0.32,16.55,2,4.06,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132670625,4.3773
153311178600,35706130,1132672601,1,0,0,248088519,24.81,117.15,0.235,-26.31,45.14,214.54,-12.49,-26364.1,20.19,14630.9,23.08,96.58,450871.11,6113758.64,1496.58,21.74,2.2,17.64,-3.08,-0.28,14.58,13,126.18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132672601,4.3774
153311358800,35706410,1132674403,1,0,0,109959687,37.29,38.08,0.169,15.26,13.87,262.26,-8.8,-24816.6,44.85,15624,26.68,88.85,452415.23,6114755.03,1488.85,11.83,1.71,12.69,-2.84,-0.31,8.23,3,0.03,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132674403,4.3776
153311628300,35706820,1132677098,1,0,0,948243559,38.51,311.13,0.114,-19.3,-27.5,292.38,-56.57,-26229.3,28.61,17145.9,67.49,95.7,450999.62,6116272.52,1495.7,7.62,1.19,8.54,-2.83,-0.31,3.33,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132677098,4.3778
153311671600,35706880,1132677531,1,0,0,433420300,25.57,29.55,0.13,9.17,1.61,270.01,-20.22,-26792.5,36.9,15169.5,26.5,99.54,450441.62,6114295.83,1499.54,12.08,1.39,9.79,-3,-0.31,4.37,2,4.13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132677531,4.3778
153312045400,35707500,1132681269,1,0,0,960264311,20.2,106.47,0.191,6.05,15.16,256.23,-15.61,-26088.9,16.2,12891.1,39.55,89.36,451150.58,6112020.62,1489.36,18.79,2.6,14.32,-3.1,-0.3,5.03,7,4.04,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132681269,4.3781
153312072600,35707550,1132681541,1,0,0,247767462,14.39,185.71,0.108,-15.76,10.25,245.53,-35.22,-25239,45.99,15639.8,40.33,92,451992.98,6114769.73,1492,11.31,1.76,8.13,-3.02,-0.34,17.68,2,0.85,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132681541,4.3781
153312433000,35708130,1132685145,1,0,0,110108742,36.93,240.83,0.136,-37.81,-6.79,238.32,-62.65,-28147.8,50.14,15163.5,54.38,102.85,449087.16,6114286.4,1502.85,9.68,2.19,10.19,-2.84,-0.32,7.38,3,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132685145,4.3784
153312845700,35708830,1132689272,1,0,0,717536477,29.74,264.95,0.127,-28.52,-27.09,289.39,-64.64,-26632.8,20.81,14151.7,70.15,95.23,450603.78,6113279.1,1495.23,10.97,1.31,9.52,-2.93,-0.32,23.37,7,2.39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132689272,4.3788
153312957700,35708980,1132690392,1,0,0,881467883,34.44,31.78,0.117,42.99,-47.58,329.79,-13.4,-26447.1,36.31,16285.5,25.11,97.53,450784.02,6115412.01,1497.53,9.03,1.46,8.79,-2.82,-0.34,11.61,3,0.28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132690392,4.3789
153313885701,35710490,1132699672,1,0,0,968389367,16.37,299.72,0.122,-25.03,-62.55,351.06,-48.8,-26827.4,38.71,15008.9,33.77,98.91,450407.16,6114135.2,1498.91,12.56,1.5,9.15,-3.03,-0.34,14.74,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132699672,4.3796
153313901800,35710520,1132699833,1,0,0,451341200,21.24,78.9,0.111,52.53,-59.95,343.74,-14.2,-27187.6,24.74,16885.2,27.97,101.55,450043.6,6116011.51,1501.55,11.02,1.81,8.38,-3.05,-0.31,4.18,5,0.42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132699833,4.3796
153314157601,35710940,1132702391,1,0,0,842128143,32.07,195.42,0.124,5.51,-37.07,310.37,-37.01,-24697.8,22.34,13737.3,26.5,84.18,452538.61,6112869.83,1484.18,10.19,1.26,9.34,-2.93,-0.3,22.85,2,0.04,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132702391,4.3798
153314258400,35711090,1132703399,1,0,0,335293734,25.19,269.24,0.129,-40.86,-54.35,353.69,-60.3,-24814.9,47.62,14284,32.22,85.72,452420.21,6113415.78,1485.72,12.05,2.04,9.69,-3.04,-0.3,5.69,6,0.95,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132703399,4.3799
153314470001,35711440,1132705515,1,0,0,687151056,27.74,291.4,0.124,-66.19,-56.63,22.84,-59.78,-28182.7,19.28,13988.8,33.32,99.95,449055.26,6113112.36,1499.95,11.07,1.5,9.3,-2.99,-0.31,5.43,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132705515,4.3801
153314754701,35711900,1132708362,1,0,0,629560084,19.17,25.96,0.155,-147.84,-70.72,34.26,-25.24,-27686.7,38.32,15359.6,20.86,104.81,449547.27,6114483.45,1504.81,15.44,2.54,11.63,-3.07,-0.31,6.03,5,2.78,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132708362,4.3803
153314797000,35711970,1132708785,1,0,0,311945472,35.44,77.77,0.123,146.73,-61.06,24.12,-0.29,-26031.6,22.53,16821.8,61.35,95.53,451197.96,6115949.09,1495.53,9.15,1.56,9.25,-2.85,-0.32,6.92,3,1.13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132708785,4.3803
153315168200,35712550,1132712497,1,0,0,299047766,29.95,136.06,0.16,115.63,-75.13,10.94,-12.36,-26258.1,27.17,15843,24.45,97.07,450974.02,6114970.24,1497.07,13.66,1.5,12.05,-2.84,-0.33,29.82,7,126.12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132712497,4.3806
153315402301,35712940,1132714838,1,0,0,706609982,13.42,120.23,0.129,-153.1,-69.68,34.95,-23.27,-29888.7,20.19,14924.9,32.09,103.64,447347.98,6114043.57,1503.64,13.47,1.71,9.72,-3.13,-0.3,8.75,5,1.22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132714838,4.3806
153315790100,35713610,1132718716,1,0,0,159295952,30.69,33.2,0.128,-140.76,-22.79,84.81,-15.47,-26811,52.33,17052.6,25.89,99.84,450418.34,6116177.78,1499.84,10.72,1.22,9.62,-2.98,-0.31,6.67,3,2.72,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132718716,4.3806
153315891700,35713770,1132719732,1,0,0,928043209,35.49,206.72,0.112,-69.46,-73.76,17.56,-42.91,-25322.3,54.81,12911.7,53.39,86.79,451916.58,6112043.11,1486.79,8.23,2.62,8.39,-2.76,-0.33,5.49,7,30.94,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132719732,4.3806
153316035900,35714010,1132721174,1,0,0,720603015,20.68,197.65,0.222,-114.77,-62.24,43.15,-38.68,-27615.3,18.59,14197.4,40.37,98.95,449621.69,6113322.46,1498.95,21.48,2.71,16.66,-3.08,-0.3,5.24,7,3.4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132721174,4.3806
153316749500,35715280,1132728310,1,0,0,605329543,15.22,37.9,0.107,-120.83,-3.91,111.78,-25.06,-27188.4,41.58,15765.5,28.53,101.95,450044.45,6114890.58,1501.95,11,1.27,8.02,-3.08,-0.32,6,4,0.02,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132728310,4.3808
153317148101,35715880,1132732296,1,0,0,825656520,23.69,11.92,0.376,-103.4,16.48,141.5,-27.38,-26139.4,5.3,14233.2,6.64,92.69,451096.75,6113361.73,1492.69,34.75,3.49,28.2,-3.1,-0.29,15.33,10,7.42,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132732296,4.3811
153317583000,35716560,1132736645,1,0,0,848835858,27.16,271.25,0.11,-80.89,-10.76,134.41,-62.25,-27133.6,110.24,16266.3,82.76,101.37,450097.82,6115391.12,1501.37,9.89,3.11,8.29,-2.87,-0.34,14.6,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132736645,4.3814
153317724500,35716790,1132738060,1,0,0,10290121,23.66,312.36,0.298,-75.05,8.49,164.27,-50.35,-26170.2,7.35,16758,18.99,96.77,451059.48,6115885.34,1496.77,27.67,3.51,22.36,-3.04,-0.3,6.73,9,144.52,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132738060,4.3815
153317900100,35717070,1132739816,1,0,0,160562944,32.62,7.01,0.393,-68.12,36.43,183.01,-25.6,-27197.1,11.64,14110.8,38.2,97.23,450039.95,6113236.79,1497.23,31.2,2.68,29.52,-3.01,-0.28,14.61,7,1.06,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132739816,4.3817
153318227501,35717530,1132743090,1,0,0,926150135,28.86,52.14,0.186,-79.76,49.1,177.94,-11.12,-25432.1,25.53,13543.6,61.71,87.76,451805.26,6112674.38,1487.76,16.09,1.57,14.01,-2.96,-0.32,9.38,5,3.1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132743090,4.382
153318351300,35717730,1132744328,1,0,0,818512047,33.08,97.58,0.102,-107.97,47.82,161.43,-2.23,-26386.8,72.58,16133.9,83.46,99.1,450844.68,6115260.74,1499.1,8.05,4.07,7.69,-2.78,-0.36,9.25,2,2.95,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132744328,4.3821
153320278500,35718550,1132750000,1,0,0,198146700,39,264.22,0.17,-61.92,-11.31,175.83,-73.53,-27397.1,4.42,16137.9,9.02,103.48,449834.83,6115261.92,1503.48,11.04,1.93,12.74,-2.74,-0.32,11.76,3,3.08,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132750000,4.3825
153320289200,35718570,1132750107,1,0,0,622066923,26,58.4,0.129,-41.34,49.33,203.27,-12.27,-26444.3,23.98,13044.8,20.49,90.35,450794.96,6112173.28,1490.35,11.78,1.51,9.72,-2.99,-0.31,6.55,3,3.32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132750107,4.3825
153320464100,35718840,1132751856,1,0,0,890344428,34.88,238.89,0.122,-72.65,-1.88,159.62,-60.67,-25913.4,41.96,13075.1,43.15,89.06,451325.47,6112204.95,1489.06,9.14,1.37,9.17,-2.91,-0.3,11.72,3,0.33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132751856,4.3827
153320591200,35719020,1132753127,1,0,0,397611456,36.58,42.1,0.208,-6.97,40.67,228.83,-7.81,-24881.1,12.98,16154.6,47.33,90.05,452349.34,6115285.12,1490.05,14.82,1.91,15.64,-2.91,-0.3,5.75,5,4.06,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132753127,4.3828
153320850100,35719400,1132755716,1,0,0,346793549,11.29,260.79,0.126,-44.6,14.94,210.41,-46.23,-25807.3,30.3,14425.4,19.95,91.39,451428.06,6113554.71,1491.39,13.23,1.45,9.46,-3.1,-0.32,5.96,2,2.08,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132755716,4.383
153321546100,35720460,1132762676,1,0,0,775042629,3.33,350.87,0.137,-15.66,9.6,246.18,-35.6,-24891.4,27.27,13319.5,29.88,85.2,452346.23,6112451.74,1485.2,14.76,2,10.31,-3.17,-0.3,5.16,5,260.66,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132762676,4.3836
153321627201,35720590,1132763487,1,0,0,666247261,30.27,141.93,0.125,-19.52,40.43,221.42,-13.97,-28157.4,25.62,15641.3,33.13,104.78,449076.36,6114763.95,1504.78,10.61,1.35,9.41,-2.95,-0.31,5.31,2,0.02,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132763487,4.3836
153321648000,35720620,1132763695,1,0,0,616040422,20.79,190.5,0.107,-33.1,21.49,220.76,-36.13,-26326.1,44.05,16418,23.03,97.19,450904.64,6115544.73,1497.19,10.5,1.3,8.02,-3.05,-0.31,5.24,3,0.99,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132763695,4.3837
153321683601,35720680,1132764051,1,0,0,931451486,15.15,272.45,0.112,-25.07,-1.82,248.78,-50.25,-27741.4,40.39,14464.2,18.66,99.49,449495.09,6113588.6,1499.49,11.55,1.55,8.4,-3.07,-0.32,5.3,2,0.12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132764051,4.3837
153321706500,35720700,1132764280,1,0,0,840930101,30.52,183.67,0.106,-38.1,28.56,212.4,-31.41,-24779.6,21.28,12892.5,15.49,84.17,452458.94,6112025.29,1484.17,8.92,1.78,7.96,-2.88,-0.34,8.88,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132764280,4.3837
153322232200,35721490,1132769537,1,0,0,661122707,28.7,2.78,0.148,13.41,-30.26,304.12,-29.12,-24370.1,36.28,13571,5.78,83.34,452866.31,6112704.37,1483.34,12.97,1.88,11.15,-2.97,-0.31,1.9,7,1.21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132769537,4.3841
153322507300,35721890,1132772288,1,0,0,338837921,10.56,22.99,0.182,8.83,-21.97,293.58,-30.51,-26663.2,17.51,12666.2,23.97,89.77,450577.13,6111794.35,1489.77,19.09,1.82,13.69,-3.16,-0.3,6.37,7,1.21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132772288,4.3844
153323106900,35722830,1132778284,1,0,0,239153008,7.52,115.21,0.225,14.27,-29.69,303.75,-28.25,-24762.9,44.61,15239.7,10.8,88.82,452469.86,6114371.06,1488.82,23.63,2.62,16.9,-3.17,-0.3,10.77,8,1.49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132778284,4.3849
153323284400,35723130,1132780059,1,0,0,20688607,11.17,140.71,0.177,15.35,-30.6,305.04,-27.61,-25883.7,0.61,16046.7,0.39,93.84,451347.61,6115174.85,1493.84,18.6,0.29,13.33,-3.15,-0.3,8.65,4,0.09,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132780059,4.3849
153323409600,35723360,1132781311,1,0,0,875588472,39.07,62.02,0.119,65.94,-46.07,337.28,0.46,-26736.7,13.49,14724.9,60.28,98.15,450498.46,6113851.62,1498.15,7.82,1.53,8.96,-2.79,-0.32,7.06,2,0.02,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132781311,4.3849
153323883600,35724360,1132786051,1,0,0,453986598,16.29,336.11,0.112,-20.08,-72.82,359.4,-40.21,-24369.5,107.99,14884.7,11.22,85.4,452864.17,6114017.27,1485.4,11.49,1.73,8.4,-3.08,-0.32,5.77,6,1.43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132786051,4.3849
153324216200,35724940,1132789377,1,0,0,394724958,17.73,225.6,0.131,-10.57,-54.9,335.57,-46.5,-28329.9,26.09,14966.8,39.05,101.62,448905.69,6114089.44,1501.62,13.21,1.78,9.81,-3.1,-0.3,12.02,3,0.02,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132789377,4.3852
153324222900,35724950,1132789444,1,0,0,990494563,19.18,117.92,0.102,46.82,-62.45,344.72,-17.79,-25818.6,112.27,15067.2,31.65,93.81,451415.22,6114196.01,1493.81,10.23,1.54,7.67,-3.07,-0.31,3.15,5,0.05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132789444,4.3852
153324534100,35725440,1132792556,1,0,0,780999116,16.73,348.25,0.104,-105.42,-74.21,27.58,-36.85,-25540.2,31.38,13106.1,18.37,87.5,451698.41,6112236.83,1487.5,10.69,1.6,7.86,-3.1,-0.31,9.97,4,0.39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132792556,4.3854
153324880700,35725940,1132796022,1,0,0,750450715,7.18,285.15,0.118,-85.53,-72.58,23.93,-42.02,-26941.9,11.9,16792,9.76,101.19,450288.2,6115916.99,1501.19,12.68,3.05,8.91,-3.14,-0.31,5.99,3,0.66,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132796022,4.3857
153325427600,35726790,1132801491,1,0,0,890651282,16.05,7.73,0.214,-128.77,-46.39,63.06,-31.53,-25475.8,16.38,15924,24.03,92.16,451755.62,6115053.17,1492.16,21.53,1.86,16.08,-3.13,-0.3,35.85,7,6.07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132801491,4.3861
153325966101,35727620,1132806876,1,0,0,919075678,33.71,286.25,0.121,-84.08,-30.15,89.16,-66.16,-25721,35.62,15877.9,16.65,93.17,451510.73,6115006.5,1493.17,9.41,1.6,9.13,-2.89,-0.32,9.16,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132806876,4.3866
153326043200,35727730,1132807647,1,0,0,213834992,5.35,286.08,0.118,-115.9,-40.06,71.95,-40.24,-25438.6,26.82,15860.1,24.48,91.73,451792.95,6114989.43,1491.73,12.7,1.38,8.91,-3.1,-0.33,26.23,2,0.72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132807647,4.3867
153326419900,35728310,1132811414,1,0,0,103782878,34.37,277.71,0.294,-80.86,-27.02,97.66,-68.84,-23894.7,29.2,13911,16.11,81.62,453340.89,6113045.34,1481.62,22.29,2.13,22.04,-2.91,-0.3,27.9,13,7.1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132811414,4.387
153326454400,35728370,1132811759,1,0,0,254646558,17.42,233.52,0.15,-105.51,-40.33,71.67,-48.17,-25511.4,42.71,16512.6,12.29,92.63,451718.61,6115641.34,1492.63,15.12,1.93,11.3,-3.11,-0.3,6.52,6,0.2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132811759,4.387
153326532100,35728500,1132812536,1,0,0,511280547,30.5,265.98,0.526,-84.81,-31.74,85.33,-65.47,-25832.6,30.25,13490.9,28.29,89.97,451405.16,6112620.63,1489.97,43.55,4.18,39.42,-3.04,-0.29,31.3,15,27.77,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132812536,4.3871
153326995700,35729220,1132817172,1,0,0,321187592,28.45,184.27,0.107,-125.42,-35.98,75.64,-32.25,-25501.1,32.77,15600,14.04,92.63,451731.14,6114729.32,1492.63,9.4,1.83,8.07,-2.94,-0.32,6.42,3,2.52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132817172,4.3874
153327085800,35729360,1132818073,1,0,0,272464193,13.25,222.55,0.178,-107.74,-20.12,100.11,-43.35,-26447.5,54.3,13630.5,65.39,91.77,450790.26,6112758.67,1491.77,18.35,2.24,13.41,-3.14,-0.3,4.7,6,0.12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132818073,4.3875
153327402000,35729860,1132821235,1,0,0,572234563,10.36,107.6,0.105,-115.37,5.07,123.39,-25.18,-25346.9,41.71,15257.3,31.73,92.06,451886.16,6114387.23,1492.06,11.07,1.67,7.87,-3.11,-0.31,3.8,3,3.59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132821235,4.3878
153327478300,35729980,1132821998,1,0,0,445798758,9.67,281.67,0.113,-95.26,-0.25,132.68,-44.54,-25438.4,56.79,16961.4,17.25,92.33,451790.36,6116090.04,1492.33,12.01,1.83,8.53,-3.15,-0.3,7.94,5,2.34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132821998,4.3878
153327999700,35730730,1132827212,1,0,0,901506054,14.85,88.55,0.205,-101.06,28.4,152.22,-20.27,-24833.2,11.22,16143.3,31.18,89.75,452397.33,6115273.92,1489.75,20.74,2.06,15.39,-3.15,-0.29,4.74,5,10.98,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132827212,4.3883
